,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,cut_int,color_int,clarity_int,carat_category,cut_color_clarity,cut_color_clarity_bins
10288,10288,2.01,Very Good,H,VS2,60.7,56.0,18561,8.08,8.17,4.93,3,3,5,"(1.9, 2.4]",11,"(10.0, 12.0]"
10289,10289,0.38,Ideal,F,VVS1,60.9,57.0,1160,4.73,4.69,2.87,5,5,6,"(0.0, 0.85]",16,"(14.0, 20.0]"
10290,10290,1.16,Premium,F,SI2,62.1,59.0,3787,6.74,6.63,4.15,4,5,3,"(0.85, 1.4]",12,"(10.0, 12.0]"
10291,10291,1.17,Premium,F,VS2,62.4,56.0,7568,6.76,6.71,4.2,4,5,5,"(0.85, 1.4]",14,"(12.0, 14.0]"
10292,10292,2.05,Ideal,H,SI2,60.4,58.0,15857,8.21,8.27,4.98,5,3,3,"(1.9, 2.4]",11,"(10.0, 12.0]"
10293,10293,0.3,Very Good,G,VVS2,62.4,56.0,631,4.27,4.3,2.67,3,4,7,"(0.0, 0.85]",14,"(12.0, 14.0]"
10294,10294,0.31,Premium,D,SI2,61.8,60.0,593,4.37,4.33,2.69,4,7,3,"(0.0, 0.85]",14,"(12.0, 14.0]"
10295,10295,0.58,Ideal,F,SI2,60.9,56.0,1776,5.42,5.39,3.29,5,5,3,"(0.0, 0.85]",13,"(12.0, 14.0]"
10296,10296,2.05,Premium,G,SI1,61.6,59.0,15291,8.2,8.16,5.04,4,4,2,"(1.9, 2.4]",10,"(2.999, 10.0]"
10297,10297,0.4,Very Good,G,IF,62.3,59.0,1173,4.67,4.7,2.92,3,4,8,"(0.0, 0.85]",15,"(14.0, 20.0]"
10298,10298,0.6,Ideal,E,VS2,61.2,56.0,2079,5.44,5.45,3.33,5,6,5,"(0.0, 0.85]",16,"(14.0, 20.0]"
10299,10299,1.14,Premium,H,VS2,61.7,60.0,5937,6.74,6.67,4.14,4,3,5,"(0.85, 1.4]",12,"(10.0, 12.0]"
10300,10300,1.04,Very Good,G,VS2,62.8,56.0,6424,6.42,6.48,4.05,3,4,5,"(0.85, 1.4]",12,"(10.0, 12.0]"
10301,10301,0.62,Premium,F,SI1,59.8,60.0,1766,5.56,5.51,3.31,4,5,2,"(0.0, 0.85]",11,"(10.0, 12.0]"
10302,10302,0.96,Fair,H,I1,60.1,62.0,1808,6.21,6.0,3.68,1,3,1,"(0.85, 1.4]",5,"(2.999, 10.0]"
10303,10303,0.31,Ideal,E,VVS1,61.0,57.0,903,4.39,4.37,2.67,5,6,6,"(0.0, 0.85]",17,"(14.0, 20.0]"
10304,10304,1.62,Premium,G,VS2,62.3,58.0,13702,7.54,7.49,4.68,4,4,5,"(1.4, 1.9]",13,"(12.0, 14.0]"
10305,10305,0.31,Ideal,E,VS1,61.3,55.0,800,4.4,4.43,2.7,5,6,4,"(0.0, 0.85]",15,"(14.0, 20.0]"
10306,10306,0.57,Ideal,E,VS1,61.4,57.0,2068,5.37,5.32,3.28,5,6,4,"(0.0, 0.85]",15,"(14.0, 20.0]"
10307,10307,0.33,Ideal,E,VVS1,60.2,57.0,984,4.47,4.5,2.7,5,6,6,"(0.0, 0.85]",17,"(14.0, 20.0]"
10308,10308,2.09,Very Good,F,SI2,60.2,61.0,15773,8.32,8.29,5.0,3,5,3,"(1.9, 2.4]",11,"(10.0, 12.0]"
10309,10309,1.11,Ideal,J,SI2,62.6,54.0,4101,6.61,6.64,4.15,5,1,3,"(0.85, 1.4]",9,"(2.999, 10.0]"
10310,10310,0.53,Ideal,D,VS2,61.8,57.0,1694,5.17,5.21,3.21,5,7,5,"(0.0, 0.85]",17,"(14.0, 20.0]"
10311,10311,0.32,Ideal,H,VS2,62.5,55.0,505,4.38,4.42,2.75,5,3,5,"(0.0, 0.85]",13,"(12.0, 14.0]"
10312,10312,0.38,Ideal,E,IF,61.1,56.0,1433,4.67,4.72,2.87,5,6,8,"(0.0, 0.85]",19,"(14.0, 20.0]"
10313,10313,0.52,Ideal,D,SI1,61.8,56.0,1605,5.18,5.15,3.19,5,7,2,"(0.0, 0.85]",14,"(12.0, 14.0]"
10314,10314,0.9,Good,I,VS1,63.5,61.0,3666,5.96,6.01,3.8,2,2,4,"(0.85, 1.4]",8,"(2.999, 10.0]"
10315,10315,2.0,Premium,H,SI2,61.5,61.0,13134,8.13,8.1,4.99,4,3,3,"(1.9, 2.4]",10,"(2.999, 10.0]"
10316,10316,0.7,Fair,G,VS1,56.2,65.0,2384,5.93,5.88,3.32,1,4,4,"(0.0, 0.85]",9,"(2.999, 10.0]"
10317,10317,0.47,Premium,G,SI1,59.5,60.0,1110,5.09,5.06,3.02,4,4,2,"(0.0, 0.85]",10,"(2.999, 10.0]"
10318,10318,1.24,Fair,H,SI2,65.0,54.0,5208,6.76,6.73,4.38,1,3,3,"(0.85, 1.4]",7,"(2.999, 10.0]"
10319,10319,0.57,Good,D,VS2,58.3,61.0,2015,5.42,5.45,3.17,2,7,5,"(0.0, 0.85]",14,"(12.0, 14.0]"
10320,10320,0.25,Ideal,F,VS1,61.8,56.0,595,4.07,4.09,2.52,5,5,4,"(0.0, 0.85]",14,"(12.0, 14.0]"
10321,10321,0.9,Good,H,VS1,64.1,57.0,4234,6.07,6.04,3.88,2,3,4,"(0.85, 1.4]",9,"(2.999, 10.0]"
10322,10322,0.3,Ideal,E,VS1,60.7,57.0,710,4.31,4.36,2.63,5,6,4,"(0.0, 0.85]",15,"(14.0, 20.0]"
10323,10323,0.33,Ideal,D,VVS2,60.9,57.0,955,4.46,4.48,2.72,5,7,7,"(0.0, 0.85]",19,"(14.0, 20.0]"
10324,10324,0.3,Very Good,D,VS1,62.1,58.0,742,4.25,4.29,2.65,3,7,4,"(0.0, 0.85]",14,"(12.0, 14.0]"
10325,10325,1.12,Ideal,F,VS2,60.9,55.0,6858,6.73,6.67,4.08,5,5,5,"(0.85, 1.4]",15,"(14.0, 20.0]"
10326,10326,0.37,Ideal,D,VS2,61.6,56.0,1124,4.63,4.59,2.84,5,7,5,"(0.0, 0.85]",17,"(14.0, 20.0]"
10327,10327,2.07,Premium,J,VS2,61.5,59.0,13675,8.16,8.2,5.03,4,1,5,"(1.9, 2.4]",10,"(2.999, 10.0]"
10328,10328,0.71,Very Good,I,VS2,62.3,58.0,2052,5.68,5.72,3.55,3,2,5,"(0.0, 0.85]",10,"(2.999, 10.0]"
10329,10329,0.32,Premium,G,SI1,61.6,58.0,612,4.4,4.36,2.7,4,4,2,"(0.0, 0.85]",10,"(2.999, 10.0]"
10330,10330,0.57,Premium,E,SI2,62.5,54.0,1058,5.35,5.3,3.33,4,6,3,"(0.0, 0.85]",13,"(12.0, 14.0]"
10331,10331,1.52,Premium,G,VVS1,60.4,59.0,15959,7.38,7.48,4.49,4,4,6,"(1.4, 1.9]",14,"(12.0, 14.0]"
10332,10332,0.57,Premium,F,SI2,60.7,59.0,1746,5.38,5.33,3.25,4,5,3,"(0.0, 0.85]",12,"(10.0, 12.0]"
10333,10333,0.37,Premium,G,VS2,62.8,60.0,833,4.59,4.55,2.87,4,4,5,"(0.0, 0.85]",13,"(12.0, 14.0]"
10334,10334,0.4,Very Good,E,SI1,61.7,60.0,687,4.68,4.72,2.9,3,6,2,"(0.0, 0.85]",11,"(10.0, 12.0]"
10335,10335,1.01,Premium,H,VS2,61.9,57.0,5260,6.42,6.35,3.95,4,3,5,"(0.85, 1.4]",12,"(10.0, 12.0]"
10336,10336,0.39,Ideal,E,VS2,61.4,56.0,796,4.68,4.74,2.89,5,6,5,"(0.0, 0.85]",16,"(14.0, 20.0]"
10337,10337,1.2,Very Good,I,VVS1,62.6,56.0,7080,6.7,6.74,4.21,3,2,6,"(0.85, 1.4]",11,"(10.0, 12.0]"
10338,10338,1.26,Ideal,H,SI1,61.7,58.0,6476,6.95,6.9,4.27,5,3,2,"(0.85, 1.4]",10,"(2.999, 10.0]"
10339,10339,0.5,Ideal,G,VVS2,61.8,54.0,1766,5.11,5.15,3.17,5,4,7,"(0.0, 0.85]",16,"(14.0, 20.0]"
10340,10340,1.31,Very Good,F,VS1,59.1,60.0,9797,7.13,7.18,4.23,3,5,4,"(0.85, 1.4]",12,"(10.0, 12.0]"
10341,10341,1.01,Ideal,H,VS2,61.9,57.0,5028,6.42,6.48,3.99,5,3,5,"(0.85, 1.4]",13,"(12.0, 14.0]"
10342,10342,2.19,Premium,H,SI1,61.6,58.0,17016,8.35,8.3,5.13,4,3,2,"(1.9, 2.4]",9,"(2.999, 10.0]"
10343,10343,0.41,Very Good,D,VS2,62.8,58.0,779,4.73,4.76,2.98,3,7,5,"(0.0, 0.85]",15,"(14.0, 20.0]"
10344,10344,0.31,Premium,G,VS1,62.1,58.0,802,4.36,4.31,2.69,4,4,4,"(0.0, 0.85]",12,"(10.0, 12.0]"
10345,10345,1.01,Very Good,E,VS2,62.9,58.0,6221,6.37,6.47,4.04,3,6,5,"(0.85, 1.4]",14,"(12.0, 14.0]"
10346,10346,0.4,Good,E,SI2,64.2,57.0,617,4.68,4.7,3.01,2,6,3,"(0.0, 0.85]",11,"(10.0, 12.0]"
10347,10347,2.01,Ideal,H,SI1,61.9,57.0,17403,8.14,8.05,5.01,5,3,2,"(1.9, 2.4]",10,"(2.999, 10.0]"
10348,10348,0.3,Ideal,G,SI1,62.0,57.0,432,4.27,4.31,2.66,5,4,2,"(0.0, 0.85]",11,"(10.0, 12.0]"
10349,10349,1.24,Very Good,I,VS1,59.4,58.0,6754,7.04,7.09,4.2,3,2,4,"(0.85, 1.4]",9,"(2.999, 10.0]"
10350,10350,1.37,Ideal,J,SI2,62.2,55.0,6091,7.07,7.11,4.41,5,1,3,"(0.85, 1.4]",9,"(2.999, 10.0]"
10351,10351,0.44,Ideal,E,VVS2,60.9,57.0,1334,4.95,4.9,3.0,5,6,7,"(0.0, 0.85]",18,"(14.0, 20.0]"
10352,10352,0.23,Very Good,G,VVS2,58.1,59.0,438,4.09,4.03,2.36,3,4,7,"(0.0, 0.85]",14,"(12.0, 14.0]"
10353,10353,0.8,Ideal,G,VS2,61.2,57.0,2969,6.02,6.07,3.7,5,4,5,"(0.0, 0.85]",14,"(12.0, 14.0]"
10354,10354,0.42,Ideal,E,VS2,61.7,56.0,1024,4.82,4.8,2.97,5,6,5,"(0.0, 0.85]",16,"(14.0, 20.0]"
10355,10355,0.4,Premium,F,VS1,60.3,60.0,982,4.77,4.81,2.89,4,5,4,"(0.0, 0.85]",13,"(12.0, 14.0]"
10356,10356,0.58,Premium,E,SI1,62.1,58.0,1812,5.35,5.31,3.31,4,6,2,"(0.0, 0.85]",12,"(10.0, 12.0]"
10357,10357,0.3,Premium,E,VS2,62.1,59.0,844,4.29,4.27,2.66,4,6,5,"(0.0, 0.85]",15,"(14.0, 20.0]"
10358,10358,0.36,Ideal,E,VS1,61.6,57.0,852,4.54,4.58,2.81,5,6,4,"(0.0, 0.85]",15,"(14.0, 20.0]"
10359,10359,0.46,Ideal,G,SI1,62.2,53.4,934,4.95,4.98,3.09,5,4,2,"(0.0, 0.85]",11,"(10.0, 12.0]"
10360,10360,0.53,Ideal,F,VVS1,60.9,57.0,2830,5.23,5.29,3.19,5,5,6,"(0.0, 0.85]",16,"(14.0, 20.0]"
10361,10361,1.37,Very Good,H,VS1,62.0,59.0,9046,7.08,7.12,4.4,3,3,4,"(0.85, 1.4]",10,"(2.999, 10.0]"
10362,10362,1.0,Good,F,VS2,64.2,58.0,5606,6.32,6.26,4.04,2,5,5,"(0.85, 1.4]",12,"(10.0, 12.0]"
10363,10363,0.3,Premium,I,VVS2,61.8,58.0,675,4.33,4.28,2.66,4,2,7,"(0.0, 0.85]",13,"(12.0, 14.0]"
10364,10364,0.44,Very Good,I,VS1,61.9,57.0,813,4.86,4.89,3.01,3,2,4,"(0.0, 0.85]",9,"(2.999, 10.0]"
10365,10365,1.53,Ideal,F,VS1,61.5,59.0,15592,7.38,7.46,4.56,5,5,4,"(1.4, 1.9]",14,"(12.0, 14.0]"
10366,10366,2.01,Premium,J,SI1,60.5,59.0,12369,8.12,8.01,4.88,4,1,2,"(1.9, 2.4]",7,"(2.999, 10.0]"
10367,10367,1.58,Ideal,H,VS1,60.4,57.0,13950,7.55,7.65,4.59,5,3,4,"(1.4, 1.9]",12,"(10.0, 12.0]"
10368,10368,0.52,Premium,F,VS2,62.1,59.0,1600,5.12,5.15,3.19,4,5,5,"(0.0, 0.85]",14,"(12.0, 14.0]"
10369,10369,0.42,Very Good,D,SI2,58.6,58.0,625,4.91,4.98,2.9,3,7,3,"(0.0, 0.85]",13,"(12.0, 14.0]"
10370,10370,0.31,Ideal,I,SI1,62.0,53.0,436,4.37,4.4,2.72,5,2,2,"(0.0, 0.85]",9,"(2.999, 10.0]"
10371,10371,0.59,Premium,G,VS1,62.5,53.0,1991,5.46,5.35,3.38,4,4,4,"(0.0, 0.85]",12,"(10.0, 12.0]"
10372,10372,0.51,Ideal,D,VS2,61.8,55.0,1787,5.15,5.18,3.19,5,7,5,"(0.0, 0.85]",17,"(14.0, 20.0]"
10373,10373,0.71,Ideal,E,VVS1,62.0,56.0,4802,5.69,5.73,3.54,5,6,6,"(0.0, 0.85]",17,"(14.0, 20.0]"
10374,10374,1.08,Ideal,G,SI1,61.8,56.0,5256,6.55,6.58,4.06,5,4,2,"(0.85, 1.4]",11,"(10.0, 12.0]"
10375,10375,0.7,Very Good,E,VS1,61.5,56.0,2967,5.69,5.75,3.52,3,6,4,"(0.0, 0.85]",13,"(12.0, 14.0]"
10376,10376,1.0,Good,G,VS1,63.9,60.0,6187,6.3,6.35,4.04,2,4,4,"(0.85, 1.4]",10,"(2.999, 10.0]"
10377,10377,1.05,Very Good,G,SI1,62.0,56.0,5480,6.47,6.55,4.04,3,4,2,"(0.85, 1.4]",9,"(2.999, 10.0]"
10378,10378,0.6,Very Good,H,VS2,64.2,57.0,1597,5.27,5.32,3.4,3,3,5,"(0.0, 0.85]",11,"(10.0, 12.0]"
10379,10379,0.8,Ideal,D,SI1,62.2,57.0,3011,5.89,5.85,3.65,5,7,2,"(0.0, 0.85]",14,"(12.0, 14.0]"
10380,10380,2.03,Ideal,I,SI2,61.5,54.0,14061,8.22,8.2,5.05,5,2,3,"(1.9, 2.4]",10,"(2.999, 10.0]"
10381,10381,0.72,Ideal,I,VS2,61.7,56.0,2650,5.75,5.8,3.56,5,2,5,"(0.0, 0.85]",12,"(10.0, 12.0]"
10382,10382,0.8,Good,E,VS2,63.4,56.0,3273,5.88,5.92,3.74,2,6,5,"(0.0, 0.85]",13,"(12.0, 14.0]"
10383,10383,0.62,Very Good,I,VS1,61.8,55.0,1818,5.5,5.53,3.41,3,2,4,"(0.0, 0.85]",9,"(2.999, 10.0]"
10384,10384,0.55,Premium,G,VS1,59.4,62.0,1792,5.36,5.32,3.17,4,4,4,"(0.0, 0.85]",12,"(10.0, 12.0]"
10385,10385,1.73,Ideal,F,VS1,62.1,57.0,16131,7.73,7.64,4.77,5,5,4,"(1.4, 1.9]",14,"(12.0, 14.0]"
10386,10386,2.05,Premium,G,SI2,60.1,59.0,16506,8.3,8.2,4.96,4,4,3,"(1.9, 2.4]",11,"(10.0, 12.0]"
10387,10387,2.02,Fair,H,SI1,66.3,57.0,13502,7.71,7.79,5.14,1,3,2,"(1.9, 2.4]",6,"(2.999, 10.0]"
10388,10388,2.47,Ideal,J,SI2,62.1,57.0,15430,8.64,8.57,5.34,5,1,3,"(2.4, 4.5]",9,"(2.999, 10.0]"
10389,10389,0.4,Very Good,F,VS1,60.4,58.0,868,4.75,4.79,2.88,3,5,4,"(0.0, 0.85]",12,"(10.0, 12.0]"
10390,10390,0.3,Premium,G,VVS1,62.8,58.0,1013,4.3,4.27,2.69,4,4,6,"(0.0, 0.85]",14,"(12.0, 14.0]"
10391,10391,1.52,Good,H,SI1,63.8,60.0,10078,7.3,7.24,4.64,2,3,2,"(1.4, 1.9]",7,"(2.999, 10.0]"
10392,10392,0.59,Very Good,G,VS1,62.5,53.0,1942,5.46,5.35,3.38,3,4,4,"(0.0, 0.85]",11,"(10.0, 12.0]"
10393,10393,0.31,Ideal,G,VVS1,61.8,55.0,743,4.35,4.39,2.7,5,4,6,"(0.0, 0.85]",15,"(14.0, 20.0]"
10394,10394,1.35,Very Good,I,SI2,58.6,63.0,5579,7.28,7.19,4.24,3,2,3,"(0.85, 1.4]",8,"(2.999, 10.0]"
10395,10395,0.71,Very Good,H,SI1,64.0,58.0,2141,5.57,5.61,3.58,3,3,2,"(0.0, 0.85]",8,"(2.999, 10.0]"
10396,10396,1.03,Premium,F,SI2,60.7,60.0,4503,6.47,6.52,3.94,4,5,3,"(0.85, 1.4]",12,"(10.0, 12.0]"
10397,10397,0.7,Premium,F,VVS2,62.6,59.0,3105,5.66,5.62,3.53,4,5,7,"(0.0, 0.85]",16,"(14.0, 20.0]"
10398,10398,0.38,Ideal,G,VVS2,62.0,57.0,879,4.64,4.66,2.89,5,4,7,"(0.0, 0.85]",16,"(14.0, 20.0]"
10399,10399,0.9,Ideal,F,VS2,62.7,56.0,4678,6.17,6.2,3.88,5,5,5,"(0.85, 1.4]",15,"(14.0, 20.0]"
10400,10400,0.51,Ideal,E,VS2,62.0,54.0,1662,5.13,5.1,3.17,5,6,5,"(0.0, 0.85]",16,"(14.0, 20.0]"
10401,10401,0.71,Very Good,H,VVS1,62.7,59.0,2938,5.65,5.67,3.55,3,3,6,"(0.0, 0.85]",12,"(10.0, 12.0]"
10402,10402,1.5,Good,I,VS1,57.9,60.0,9828,7.48,7.44,4.32,2,2,4,"(1.4, 1.9]",8,"(2.999, 10.0]"
10403,10403,0.3,Ideal,G,SI1,62.1,53.0,422,4.32,4.37,2.7,5,4,2,"(0.0, 0.85]",11,"(10.0, 12.0]"
10404,10404,0.9,Premium,E,SI2,61.7,57.0,4133,6.23,6.21,3.84,4,6,3,"(0.85, 1.4]",13,"(12.0, 14.0]"
10405,10405,0.23,Ideal,E,VS2,62.6,57.0,423,3.88,3.92,2.44,5,6,5,"(0.0, 0.85]",16,"(14.0, 20.0]"
10406,10406,0.27,Ideal,F,VVS2,60.0,62.0,583,4.21,4.22,2.53,5,5,7,"(0.0, 0.85]",17,"(14.0, 20.0]"
10407,10407,0.5,Ideal,F,SI1,59.9,57.0,1286,5.19,5.16,3.1,5,5,2,"(0.0, 0.85]",12,"(10.0, 12.0]"
10408,10408,1.03,Ideal,D,VVS2,62.0,56.0,9798,6.46,6.55,4.03,5,7,7,"(0.85, 1.4]",19,"(14.0, 20.0]"
10409,10409,2.4,Premium,J,SI1,59.7,58.0,16304,8.75,8.71,5.21,4,1,2,"(1.9, 2.4]",7,"(2.999, 10.0]"
10410,10410,0.72,Ideal,E,SI1,62.0,57.0,2476,5.72,5.66,3.53,5,6,2,"(0.0, 0.85]",13,"(12.0, 14.0]"
10411,10411,1.17,Premium,H,SI2,62.7,56.0,4914,6.74,6.68,4.21,4,3,3,"(0.85, 1.4]",10,"(2.999, 10.0]"
10412,10412,0.3,Ideal,F,SI1,62.4,55.0,475,4.3,4.32,2.69,5,5,2,"(0.0, 0.85]",12,"(10.0, 12.0]"
10413,10413,0.7,Premium,F,SI1,62.2,59.0,2401,5.69,5.73,3.55,4,5,2,"(0.0, 0.85]",11,"(10.0, 12.0]"
10414,10414,0.3,Fair,G,VVS1,58.6,66.0,790,4.36,4.41,2.57,1,4,6,"(0.0, 0.85]",11,"(10.0, 12.0]"
10415,10415,0.51,Premium,G,SI1,62.4,58.0,1312,5.13,5.07,3.18,4,4,2,"(0.0, 0.85]",10,"(2.999, 10.0]"
10416,10416,0.55,Very Good,D,VS2,62.2,60.0,1796,5.2,5.25,3.25,3,7,5,"(0.0, 0.85]",15,"(14.0, 20.0]"
10417,10417,1.2,Ideal,H,SI2,62.6,58.0,5613,6.74,6.81,4.24,5,3,3,"(0.85, 1.4]",11,"(10.0, 12.0]"
10418,10418,0.71,Good,I,SI1,59.9,65.0,2165,5.71,5.74,3.43,2,2,2,"(0.0, 0.85]",6,"(2.999, 10.0]"
10419,10419,0.77,Very Good,J,SI1,62.3,58.0,1807,5.86,5.89,3.66,3,1,2,"(0.0, 0.85]",6,"(2.999, 10.0]"
10420,10420,2.01,Premium,I,SI1,62.4,61.0,15707,8.01,7.99,4.99,4,2,2,"(1.9, 2.4]",8,"(2.999, 10.0]"
10421,10421,1.01,Premium,F,VS2,62.3,58.0,6271,6.34,6.3,3.94,4,5,5,"(0.85, 1.4]",14,"(12.0, 14.0]"
10422,10422,0.41,Premium,G,VS2,59.7,59.0,1061,4.84,4.81,2.88,4,4,5,"(0.0, 0.85]",13,"(12.0, 14.0]"
10423,10423,0.4,Premium,G,VS1,62.2,55.0,1080,4.83,4.69,2.96,4,4,4,"(0.0, 0.85]",12,"(10.0, 12.0]"
10424,10424,0.28,Good,E,IF,64.6,58.0,612,4.09,4.12,2.65,2,6,8,"(0.0, 0.85]",16,"(14.0, 20.0]"
10425,10425,0.37,Ideal,E,VS2,61.6,57.0,811,4.61,4.65,2.85,5,6,5,"(0.0, 0.85]",16,"(14.0, 20.0]"
10426,10426,0.5,Very Good,F,SI1,62.3,60.0,1250,5.07,5.11,3.17,3,5,2,"(0.0, 0.85]",10,"(2.999, 10.0]"
10427,10427,0.35,Very Good,D,SI1,63.0,57.0,644,4.46,4.52,2.83,3,7,2,"(0.0, 0.85]",12,"(10.0, 12.0]"
10428,10428,0.71,Premium,G,SI1,61.2,61.0,2386,5.71,5.66,3.48,4,4,2,"(0.0, 0.85]",10,"(2.999, 10.0]"
10429,10429,0.47,Very Good,E,VS2,62.6,57.0,1320,4.92,4.95,3.09,3,6,5,"(0.0, 0.85]",14,"(12.0, 14.0]"
10430,10430,2.01,Very Good,F,SI2,62.0,54.0,17005,8.03,8.12,5.01,3,5,3,"(1.9, 2.4]",11,"(10.0, 12.0]"
10431,10431,0.66,Very Good,H,VVS1,61.9,59.0,2323,5.59,5.65,3.48,3,3,6,"(0.0, 0.85]",12,"(10.0, 12.0]"
10432,10432,1.02,Ideal,G,I1,61.5,56.0,3382,6.49,6.46,3.98,5,4,1,"(0.85, 1.4]",10,"(2.999, 10.0]"
10433,10433,1.15,Ideal,F,SI2,60.6,58.0,5635,6.75,6.79,4.1,5,5,3,"(0.85, 1.4]",13,"(12.0, 14.0]"
10434,10434,0.32,Ideal,H,VVS1,62.2,56.0,936,4.38,4.37,2.72,5,3,6,"(0.0, 0.85]",14,"(12.0, 14.0]"
10435,10435,1.16,Ideal,D,VS1,61.2,58.0,10241,6.73,6.76,4.13,5,7,4,"(0.85, 1.4]",16,"(14.0, 20.0]"
10436,10436,1.21,Ideal,I,SI2,60.7,56.0,4880,6.86,6.91,4.18,5,2,3,"(0.85, 1.4]",10,"(2.999, 10.0]"
10437,10437,0.41,Premium,F,SI2,60.9,58.0,784,4.82,4.8,2.93,4,5,3,"(0.0, 0.85]",12,"(10.0, 12.0]"
10438,10438,1.73,Ideal,H,SI1,62.7,56.0,11688,7.62,7.67,4.79,5,3,2,"(1.4, 1.9]",10,"(2.999, 10.0]"
10439,10439,1.0,Very Good,H,VS2,63.3,60.0,4514,6.31,6.22,3.97,3,3,5,"(0.85, 1.4]",11,"(10.0, 12.0]"
10440,10440,0.71,Ideal,D,SI2,61.3,57.0,2633,5.78,5.71,3.52,5,7,3,"(0.0, 0.85]",15,"(14.0, 20.0]"
10441,10441,2.02,Very Good,H,SI1,63.4,60.0,17672,7.96,8.04,5.07,3,3,2,"(1.9, 2.4]",8,"(2.999, 10.0]"
10442,10442,0.3,Premium,E,SI1,61.3,60.0,526,4.24,4.28,2.61,4,6,2,"(0.0, 0.85]",12,"(10.0, 12.0]"
10443,10443,0.73,Premium,E,SI1,61.8,59.0,2510,5.8,5.73,3.56,4,6,2,"(0.0, 0.85]",12,"(10.0, 12.0]"
10444,10444,0.7,Ideal,F,VS2,62.0,57.0,2535,5.71,5.67,3.53,5,5,5,"(0.0, 0.85]",15,"(14.0, 20.0]"
10445,10445,2.01,Premium,H,SI1,61.8,58.0,17347,8.13,8.06,5.0,4,3,2,"(1.9, 2.4]",9,"(2.999, 10.0]"
10446,10446,0.35,Good,F,SI2,63.8,56.0,591,4.48,4.45,2.85,2,5,3,"(0.0, 0.85]",10,"(2.999, 10.0]"
10447,10447,0.3,Ideal,E,SI1,61.7,58.0,499,4.29,4.3,2.65,5,6,2,"(0.0, 0.85]",13,"(12.0, 14.0]"
10448,10448,1.03,Good,H,SI2,65.0,57.0,3892,6.3,6.32,4.1,2,3,3,"(0.85, 1.4]",8,"(2.999, 10.0]"
10449,10449,0.57,Ideal,F,VS1,62.6,56.0,2052,5.33,5.27,3.32,5,5,4,"(0.0, 0.85]",14,"(12.0, 14.0]"
10450,10450,1.0,Premium,F,VVS1,61.0,60.0,9724,6.39,6.43,3.91,4,5,6,"(0.85, 1.4]",15,"(14.0, 20.0]"
10451,10451,0.5,Very Good,G,SI1,62.9,59.0,1187,5.04,5.07,3.18,3,4,2,"(0.0, 0.85]",9,"(2.999, 10.0]"
10452,10452,0.7,Ideal,I,SI1,62.1,58.0,2083,5.68,5.72,3.54,5,2,2,"(0.0, 0.85]",9,"(2.999, 10.0]"
10453,10453,1.04,Premium,I,SI1,62.0,57.0,4368,6.5,6.47,4.02,4,2,2,"(0.85, 1.4]",8,"(2.999, 10.0]"
10454,10454,0.72,Ideal,G,SI2,61.8,57.0,1866,5.73,5.69,3.53,5,4,3,"(0.0, 0.85]",12,"(10.0, 12.0]"
10455,10455,0.34,Ideal,I,VS1,61.8,55.0,555,4.48,4.52,2.78,5,2,4,"(0.0, 0.85]",11,"(10.0, 12.0]"
10456,10456,0.37,Premium,I,VVS1,62.4,58.0,874,4.58,4.55,2.85,4,2,6,"(0.0, 0.85]",12,"(10.0, 12.0]"
10457,10457,1.5,Good,G,SI2,63.1,57.0,9116,7.25,7.29,4.59,2,4,3,"(1.4, 1.9]",9,"(2.999, 10.0]"
10458,10458,0.27,Ideal,E,VVS1,62.0,56.0,586,4.16,4.19,2.59,5,6,6,"(0.0, 0.85]",17,"(14.0, 20.0]"
10459,10459,0.31,Ideal,E,SI1,62.7,54.0,698,4.36,4.35,2.73,5,6,2,"(0.0, 0.85]",13,"(12.0, 14.0]"
10460,10460,1.01,Very Good,D,VS1,63.1,58.0,7575,6.34,6.3,3.99,3,7,4,"(0.85, 1.4]",14,"(12.0, 14.0]"
10461,10461,0.52,Ideal,H,SI1,62.3,54.0,1074,5.15,5.18,3.22,5,3,2,"(0.0, 0.85]",10,"(2.999, 10.0]"
10462,10462,0.39,Very Good,F,VVS2,63.5,58.0,1058,4.65,4.61,2.94,3,5,7,"(0.0, 0.85]",15,"(14.0, 20.0]"
10463,10463,1.29,Ideal,E,SI2,62.8,57.0,6473,6.94,6.88,4.34,5,6,3,"(0.85, 1.4]",14,"(12.0, 14.0]"
10464,10464,1.01,Premium,G,VS2,58.5,61.0,6108,6.57,6.52,3.83,4,4,5,"(0.85, 1.4]",13,"(12.0, 14.0]"
10465,10465,0.39,Very Good,H,VS2,60.7,56.0,661,4.77,4.79,2.9,3,3,5,"(0.0, 0.85]",11,"(10.0, 12.0]"
10466,10466,1.23,Premium,G,VS1,59.8,57.0,9574,6.99,6.96,4.17,4,4,4,"(0.85, 1.4]",12,"(10.0, 12.0]"
10467,10467,0.29,Very Good,F,VVS2,60.1,58.0,664,4.32,4.37,2.61,3,5,7,"(0.0, 0.85]",15,"(14.0, 20.0]"
10468,10468,1.01,Good,H,SI1,62.9,55.0,4574,6.35,6.41,4.01,2,3,2,"(0.85, 1.4]",7,"(2.999, 10.0]"
10469,10469,0.54,Premium,G,VS2,60.0,59.0,1637,5.42,5.22,3.19,4,4,5,"(0.0, 0.85]",13,"(12.0, 14.0]"
